unSid,unTimeAction,nX,nY,strAnitile,unScale,strSoundtile,unTime,nData
285103,0,0,0,0,100,,0,0
285104,0,-41,-60,s22_hur,100,music/skill/m_hit.ogg,0,0
285105,0,0,0,0,100,,0,0
285106,0,-104,-77,s22_die,100,music/skill/m_death.ogg,0,0
285107,0,0,0,0,100,,0,0
285111,0,-27,-66,s22_mag,100,,0,0
285112,0,0,0,0,100,,0,0
285200,0,-50,-110,s17_sta,100,,0,0
285202,0,-50,-111,s17_att,100,music/skill/m_atc.ogg,0,0
285203,0,0,0,0,100,,0,0
285204,0,-57,-110,s17_hur,100,music/skill/m_hit.ogg,0,0
285205,0,0,0,0,100,,0,0
285206,0,-71,-112,s17_die,100,music/skill/m_death.ogg,0,0
285207,0,0,0,0,100,,0,0
285211,0,-54,-111,s17_mag,100,,0,0
285212,0,0,0,0,100,,0,0
285300,0,-50,-132,s18_sta,100,,0,0
285302,0,-50,-131,s18_att,100,music/skill/m_atc.ogg,0,0
285303,0,0,0,0,100,,0,0
285304,0,-92,-145,s18_hur,100,music/skill/m_hit.ogg,0,0
285305,0,0,0,0,100,,0,0
285306,0,-84,-145,s18_die,100,music/skill/m_death.ogg,0,0
285307,0,0,0,0,100,,0,0
285311,0,-50,-131,s18_mag,100,,0,0
285312,0,0,0,0,100,,0,0
285400,0,-50,-132,s18_sta,100,,0,0
285402,0,-50,-131,s18_att,100,music/skill/m_atc.ogg,0,0
285403,0,0,0,0,100,,0,0
285404,0,-92,-145,s18_hur,100,music/skill/m_hit.ogg,0,0
285405,0,0,0,0,100,,0,0
285406,0,-84,-145,s18_die,100,music/skill/m_death.ogg,0,0
285407,0,0,0,0,100,,0,0
285411,0,-50,-131,s18_mag,100,,0,0
285412,0,0,0,0,100,,0,0
285500,0,-31,-103,s9_sta,100,,0,0
285502,0,-29,-206,s9_att,100,music/skill/m_atc.ogg,0,0
285503,0,0,0,0,100,,0,0
285504,0,-62,-107,s9_hur,100,music/skill/m_hit.ogg,0,0
285505,0,0,0,0,100,,0,0
285506,0,-158,-142,s9_die,100,music/skill/m_death.ogg,0,0
285507,0,0,0,0,100,,0,0
285511,0,-29,-110,s9_mag,100,,0,0
285512,0,0,0,0,100,,0,0
285600,0,-46,-91,c26_sta,100,,0,0
285602,0,-43,-177,c26_att,100,music/skill/m_atc.ogg,0,0
285603,0,0,0,0,100,,0,0
285604,0,-66,-92,c26_hur,100,music/skill/m_hit.ogg,0,0
285605,0,0,0,0,100,,0,0
285606,0,-61,-91,c26_die,100,music/skill/m_death.ogg,0,0
285607,0,0,0,0,100,,0,0
285611,0,-43,-130,c26_mag,100,,0,0
285612,0,0,0,0,100,,0,0
285700,0,-41,-80,y22_sta,100,,0,0
285702,0,-48,-90,y22_att,100,music/skill/m_atc.ogg,0,0
285703,0,0,0,0,100,,0,0
285704,0,-47,-80,y22_hur,100,music/skill/m_hit.ogg,0,0
285705,0,0,0,0,100,,0,0
285706,0,-127,-96,y22_die,100,music/skill/m_death.ogg,0,0
285707,0,0,0,0,100,,0,0
285711,0,-80,-127,y22_mag,100,,0,0
285712,0,0,0,0,100,,0,0
285800,0,-39,-77,s15_sta,100,,0,0
285802,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
285803,0,0,0,0,100,,0,0
285804,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
285805,0,0,0,0,100,,0,0
285806,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
285807,0,0,0,0,100,,0,0
285811,0,-41,-107,s15_mag,100,,0,0
285812,0,0,0,0,100,,0,0
285900,0,-59,-123,g4_sta,100,,0,0
285902,0,-61,-149,g4_att,100,music/skill/m_atc.ogg,0,0
285903,0,0,0,0,100,,0,0
285904,0,-83,-123,g4_hur,100,music/skill/m_hit.ogg,0,0
285905,0,0,0,0,100,,0,0
285906,0,-198,-123,g4_die,100,music/skill/m_death.ogg,0,0
285907,0,0,0,0,100,,0,0
285911,0,-72,-136,g4_mag,100,,0,0
285912,0,0,0,0,100,,0,0
286000,0,-59,-123,g4_sta,100,,0,0
286002,0,-61,-149,g4_att,100,music/skill/m_atc.ogg,0,0
286003,0,0,0,0,100,,0,0
286004,0,-83,-123,g4_hur,100,music/skill/m_hit.ogg,0,0
286005,0,0,0,0,100,,0,0
286006,0,-198,-123,g4_die,100,music/skill/m_death.ogg,0,0
286007,0,0,0,0,100,,0,0
286011,0,-72,-136,g4_mag,100,,0,0
286012,0,0,0,0,100,,0,0
286100,0,-59,-123,g4_sta,100,,0,0
286102,0,-61,-149,g4_att,100,music/skill/m_atc.ogg,0,0
286103,0,0,0,0,100,,0,0
286104,0,-83,-123,g4_hur,100,music/skill/m_hit.ogg,0,0
286105,0,0,0,0,100,,0,0
286106,0,-198,-123,g4_die,100,music/skill/m_death.ogg,0,0
286107,0,0,0,0,100,,0,0
286111,0,-72,-136,g4_mag,100,,0,0
286112,0,0,0,0,100,,0,0
286200,0,-59,-123,g4_sta,100,,0,0
286202,0,-61,-149,g4_att,100,music/skill/m_atc.ogg,0,0
286203,0,0,0,0,100,,0,0
286204,0,-83,-123,g4_hur,100,music/skill/m_hit.ogg,0,0
286205,0,0,0,0,100,,0,0
286206,0,-198,-123,g4_die,100,music/skill/m_death.ogg,0,0
286207,0,0,0,0,100,,0,0
286211,0,-72,-136,g4_mag,100,,0,0
286212,0,0,0,0,100,,0,0
286300,0,-59,-123,g4_sta,100,,0,0
286302,0,-61,-149,g4_att,100,music/skill/m_atc.ogg,0,0
286303,0,0,0,0,100,,0,0
286304,0,-83,-123,g4_hur,100,music/skill/m_hit.ogg,0,0
286305,0,0,0,0,100,,0,0
286306,0,-198,-123,g4_die,100,music/skill/m_death.ogg,0,0
286307,0,0,0,0,100,,0,0
286311,0,-72,-136,g4_mag,100,,0,0
286312,0,0,0,0,100,,0,0
286400,0,-41,-94,yg3_sta,100,,0,0
286402,0,-41,-106,yg3_att,100,music/skill/m_atc.ogg,0,0
286403,0,0,0,0,100,,0,0
286404,0,-66,-99,yg3_hur,100,music/skill/m_hit.ogg,0,0
286405,0,0,0,0,100,,0,0
286406,0,-156,-115,yg3_die,100,music/skill/m_death.ogg,0,0
286407,0,0,0,0,100,,0,0
286411,0,-41,-99,yg3_mag,100,,0,0
286412,0,0,0,0,100,,0,0
286500,0,-48,-89,yg27_sta,100,,0,0
286502,0,-53,-99,yg27_att,100,music/skill/m_atc.ogg,0,0
286503,0,0,0,0,100,,0,0
286504,0,-64,-89,yg27_hur,100,music/skill/m_hit.ogg,0,0
286505,0,0,0,0,100,,0,0
286506,0,-179,-169,yg27_die,100,music/skill/m_death.ogg,0,0
286507,0,0,0,0,100,,0,0
286511,0,-45,-166,yg27_mag,100,,0,0
286512,0,0,0,0,100,,0,0
286600,0,-48,-89,yg27_sta,100,,0,0
286602,0,-53,-99,yg27_att,100,music/skill/m_atc.ogg,0,0
286603,0,0,0,0,100,,0,0
286604,0,-64,-89,yg27_hur,100,music/skill/m_hit.ogg,0,0
286605,0,0,0,0,100,,0,0
286606,0,-179,-169,yg27_die,100,music/skill/m_death.ogg,0,0
286607,0,0,0,0,100,,0,0
286611,0,-45,-166,yg27_mag,100,,0,0
286612,0,0,0,0,100,,0,0
286700,0,-48,-89,yg27_sta,100,,0,0
286702,0,-53,-99,yg27_att,100,music/skill/m_atc.ogg,0,0
286703,0,0,0,0,100,,0,0
286704,0,-64,-89,yg27_hur,100,music/skill/m_hit.ogg,0,0
286705,0,0,0,0,100,,0,0
286706,0,-179,-169,yg27_die,100,music/skill/m_death.ogg,0,0
286707,0,0,0,0,100,,0,0
286711,0,-45,-166,yg27_mag,100,,0,0
286712,0,0,0,0,100,,0,0
286800,0,-48,-89,yg27_sta,100,,0,0
286802,0,-53,-99,yg27_att,100,music/skill/m_atc.ogg,0,0
286803,0,0,0,0,100,,0,0
286804,0,-64,-89,yg27_hur,100,music/skill/m_hit.ogg,0,0
286805,0,0,0,0,100,,0,0
286806,0,-179,-169,yg27_die,100,music/skill/m_death.ogg,0,0
286807,0,0,0,0,100,,0,0
286811,0,-45,-166,yg27_mag,100,,0,0
286812,0,0,0,0,100,,0,0
286900,0,-48,-89,yg27_sta,100,,0,0
286902,0,-53,-99,yg27_att,100,music/skill/m_atc.ogg,0,0
286903,0,0,0,0,100,,0,0
286904,0,-64,-89,yg27_hur,100,music/skill/m_hit.ogg,0,0
286905,0,0,0,0,100,,0,0
286906,0,-179,-169,yg27_die,100,music/skill/m_death.ogg,0,0
286907,0,0,0,0,100,,0,0
286911,0,-45,-166,yg27_mag,100,,0,0
286912,0,0,0,0,100,,0,0
287000,0,-39,-77,s15_sta,100,,0,0
287002,0,-39,-77,s15_att,100,music/skill/m_atc.ogg,0,0
287003,0,0,0,0,100,,0,0
287004,0,-56,-82,s15_hur,100,music/skill/m_hit.ogg,0,0
287005,0,0,0,0,100,,0,0
287006,0,-137,-125,s15_die,100,music/skill/m_death.ogg,0,0
287007,0,0,0,0,100,,0,0
287011,0,-41,-107,s15_mag,100,,0,0
287012,0,0,0,0,100,,0,0
287100,0,-38,-75,s5_sta,100,,0,0
287102,0,-42,-88,s5_att,100,music/skill/m_atc.ogg,0,0
287103,0,0,0,0,100,,0,0
287104,0,-78,-75,s5_hur,100,music/skill/m_hit.ogg,0,0
287105,0,0,0,0,100,,0,0
287106,0,-136,-75,s5_die,100,music/skill/m_death.ogg,0,0
287107,0,0,0,0,100,,0,0
287111,0,-34,-82,s5_mag,100,,0,0
287112,0,0,0,0,100,,0,0
287200,0,-38,-75,s5_sta,100,,0,0
287202,0,-42,-88,s5_att,100,music/skill/m_atc.ogg,0,0
287203,0,0,0,0,100,,0,0
287204,0,-78,-75,s5_hur,100,music/skill/m_hit.ogg,0,0
287205,0,0,0,0,100,,0,0
287206,0,-136,-75,s5_die,100,music/skill/m_death.ogg,0,0
287207,0,0,0,0,100,,0,0
287211,0,-34,-82,s5_mag,100,,0,0
287212,0,0,0,0,100,,0,0
287300,0,-38,-75,s5_sta,100,,0,0
287302,0,-42,-88,s5_att,100,music/skill/m_atc.ogg,0,0
287303,0,0,0,0,100,,0,0
287304,0,-78,-75,s5_hur,100,music/skill/m_hit.ogg,0,0
287305,0,0,0,0,100,,0,0
287306,0,-136,-75,s5_die,100,music/skill/m_death.ogg,0,0
287307,0,0,0,0,100,,0,0
287311,0,-34,-82,s5_mag,100,,0,0
287312,0,0,0,0,100,,0,0
287400,0,-38,-75,s5_sta,100,,0,0
287402,0,-42,-88,s5_att,100,music/skill/m_atc.ogg,0,0
287403,0,0,0,0,100,,0,0
287404,0,-78,-75,s5_hur,100,music/skill/m_hit.ogg,0,0
287405,0,0,0,0,100,,0,0
287406,0,-136,-75,s5_die,100,music/skill/m_death.ogg,0,0
287407,0,0,0,0,100,,0,0
287411,0,-34,-82,s5_mag,100,,0,0
287412,0,0,0,0,100,,0,0
287500,0,-38,-75,s5_sta,100,,0,0
287502,0,-42,-88,s5_att,100,music/skill/m_atc.ogg,0,0
287503,0,0,0,0,100,,0,0
287504,0,-78,-75,s5_hur,100,music/skill/m_hit.ogg,0,0
287505,0,0,0,0,100,,0,0
287506,0,-136,-75,s5_die,100,music/skill/m_death.ogg,0,0
287507,0,0,0,0,100,,0,0
287511,0,-34,-82,s5_mag,100,,0,0
287512,0,0,0,0,100,,0,0
287600,0,-31,-92,r1_sta,100,,0,0
287602,0,-31,-91,r1_att,100,music/skill/m_atc.ogg,0,0
287603,0,0,0,0,100,,0,0
287604,0,-77,-95,r1_hur,100,music/skill/m_hit.ogg,0,0
287605,0,0,0,0,100,,0,0
287606,0,-116,-144,r1_die,100,music/skill/m_death.ogg,0,0
287607,0,0,0,0,100,,0,0
287611,0,-31,-91,r1_mag,100,,0,0
287612,0,0,0,0,100,,0,0
287700,0,-38,-87,r2_sta,100,,0,0
287702,0,-38,-87,r2_att,100,music/skill/m_atc.ogg,0,0
287703,0,0,0,0,100,,0,0
287704,0,-62,-97,r2_hur,100,music/skill/m_hit.ogg,0,0
287705,0,0,0,0,100,,0,0
287706,0,-151,-134,r2_die,100,music/skill/m_death.ogg,0,0
287707,0,0,0,0,100,,0,0
287711,0,-52,-87,r2_mag,100,,0,0
287712,0,0,0,0,100,,0,0
287800,0,-38,-87,r2_sta,100,,0,0
287802,0,-38,-87,r2_att,100,music/skill/m_atc.ogg,0,0
287803,0,0,0,0,100,,0,0
287804,0,-62,-97,r2_hur,100,music/skill/m_hit.ogg,0,0
287805,0,0,0,0,100,,0,0
287806,0,-151,-134,r2_die,100,music/skill/m_death.ogg,0,0
287807,0,0,0,0,100,,0,0
287811,0,-52,-87,r2_mag,100,,0,0
287812,0,0,0,0,100,,0,0
287900,0,-38,-87,r2_sta,100,,0,0
287902,0,-38,-87,r2_att,100,music/skill/m_atc.ogg,0,0
287903,0,0,0,0,100,,0,0
287904,0,-62,-97,r2_hur,100,music/skill/m_hit.ogg,0,0
287905,0,0,0,0,100,,0,0
287906,0,-151,-134,r2_die,100,music/skill/m_death.ogg,0,0
287907,0,0,0,0,100,,0,0
287911,0,-52,-87,r2_mag,100,,0,0
287912,0,0,0,0,100,,0,0
288000,0,-38,-87,r2_sta,100,,0,0
288002,0,-38,-87,r2_att,100,music/skill/m_atc.ogg,0,0
288003,0,0,0,0,100,,0,0
288004,0,-62,-97,r2_hur,100,music/skill/m_hit.ogg,0,0
288005,0,0,0,0,100,,0,0
288006,0,-151,-134,r2_die,100,music/skill/m_death.ogg,0,0
288007,0,0,0,0,100,,0,0
288011,0,-52,-87,r2_mag,100,,0,0
288012,0,0,0,0,100,,0,0
288100,0,-38,-87,r2_sta,100,,0,0
288102,0,-38,-87,r2_att,100,music/skill/m_atc.ogg,0,0
288103,0,0,0,0,100,,0,0
288104,0,-62,-97,r2_hur,100,music/skill/m_hit.ogg,0,0
288105,0,0,0,0,100,,0,0
288106,0,-151,-134,r2_die,100,music/skill/m_death.ogg,0,0
288107,0,0,0,0,100,,0,0
288111,0,-52,-87,r2_mag,100,,0,0
288112,0,0,0,0,100,,0,0
288200,0,-38,-87,r2_sta,100,,0,0
288202,0,-38,-87,r2_att,100,music/skill/m_atc.ogg,0,0
288203,0,0,0,0,100,,0,0
288204,0,-62,-97,r2_hur,100,music/skill/m_hit.ogg,0,0
288205,0,0,0,0,100,,0,0
288206,0,-151,-134,r2_die,100,music/skill/m_death.ogg,0,0
288207,0,0,0,0,100,,0,0
288211,0,-52,-87,r2_mag,100,,0,0
288212,0,0,0,0,100,,0,0
288300,0,-37,-91,r25_sta,100,,0,0
288302,0,-37,-92,r25_att,100,music/skill/m_atc.ogg,0,0
288303,0,0,0,0,100,,0,0
288304,0,-56,-94,r25_hur,100,music/skill/m_hit.ogg,0,0
288305,0,0,0,0,100,,0,0
288306,0,-141,-104,r25_die,100,music/skill/m_death.ogg,0,0
288307,0,0,0,0,100,,0,0
288311,0,-37,-92,r25_mag,100,,0,0
288312,0,0,0,0,100,,0,0
288400,0,-37,-91,r25_sta,100,,0,0
288402,0,-37,-92,r25_att,100,music/skill/m_atc.ogg,0,0
288403,0,0,0,0,100,,0,0
288404,0,-56,-94,r25_hur,100,music/skill/m_hit.ogg,0,0
288405,0,0,0,0,100,,0,0
288406,0,-141,-104,r25_die,100,music/skill/m_death.ogg,0,0
288407,0,0,0,0,100,,0,0
288411,0,-37,-92,r25_mag,100,,0,0
288412,0,0,0,0,100,,0,0
288500,0,-41,-94,yg3_sta,100,,0,0
288502,0,-41,-106,yg3_att,100,music/skill/m_atc.ogg,0,0
288503,0,0,0,0,100,,0,0
288504,0,-66,-99,yg3_hur,100,music/skill/m_hit.ogg,0,0
288505,0,0,0,0,100,,0,0
288506,0,-156,-115,yg3_die,100,music/skill/m_death.ogg,0,0
288507,0,0,0,0,100,,0,0
288511,0,-41,-99,yg3_mag,100,,0,0
288512,0,0,0,0,100,,0,0
288600,0,-40,-99,n11_sta,100,,0,0
288602,0,-46,-179,n11_att,100,music/skill/m_atc.ogg,0,0
288603,0,0,0,0,100,,0,0
288604,0,-97,-102,n11_hur,100,music/skill/m_hit.ogg,0,0
288605,0,0,0,0,100,,0,0
288606,0,-148,-126,n11_die,100,music/skill/m_death.ogg,0,0
288607,0,0,0,0,100,,0,0
288611,0,-75,-112,n11_mag,100,,0,0
288612,0,0,0,0,100,,0,0
288700,0,-45,-79,c25_sta,100,,0,0
288702,0,-44,-115,c25_att,100,music/skill/m_atc.ogg,0,0
288703,0,0,0,0,100,,0,0
288704,0,-78,-80,c25_hur,100,music/skill/m_hit.ogg,0,0
288705,0,0,0,0,100,,0,0
288706,0,-193,-81,c25_die,100,music/skill/m_death.ogg,0,0
288707,0,0,0,0,100,,0,0
288711,0,-43,-102,c25_mag,100,,0,0
288712,0,0,0,0,100,,0,0
288800,0,-54,-90,r9_sta,100,,0,0
288802,0,-58,-132,r9_att,100,music/skill/m_atc.ogg,0,0
288803,0,0,0,0,100,,0,0
288804,0,-89,-90,r9_hur,100,music/skill/m_hit.ogg,0,0
288805,0,0,0,0,100,,0,0
288806,0,-110,-108,r9_die,100,music/skill/m_death.ogg,0,0
288807,0,0,0,0,100,,0,0
288811,0,-54,-91,r9_mag,100,,0,0
288812,0,0,0,0,100,,0,0
288900,0,-28,-80,r28_sta,100,,0,0
288902,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
288903,0,0,0,0,100,,0,0
288904,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
288905,0,0,0,0,100,,0,0
288906,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
288907,0,0,0,0,100,,0,0
288911,0,-28,-88,r28_mag,100,,0,0
288912,0,0,0,0,100,,0,0
289000,0,-28,-80,r28_sta,100,,0,0
289002,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
289003,0,0,0,0,100,,0,0
289004,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
289005,0,0,0,0,100,,0,0
289006,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
289007,0,0,0,0,100,,0,0
289011,0,-28,-88,r28_mag,100,,0,0
289012,0,0,0,0,100,,0,0
289100,0,-28,-80,r28_sta,100,,0,0
289102,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
289103,0,0,0,0,100,,0,0
289104,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
289105,0,0,0,0,100,,0,0
289106,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
289107,0,0,0,0,100,,0,0
289111,0,-28,-88,r28_mag,100,,0,0
289112,0,0,0,0,100,,0,0
289200,0,-28,-80,r28_sta,100,,0,0
289202,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
289203,0,0,0,0,100,,0,0
289204,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
289205,0,0,0,0,100,,0,0
289206,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
289207,0,0,0,0,100,,0,0
289211,0,-28,-88,r28_mag,100,,0,0
289212,0,0,0,0,100,,0,0
289300,0,-28,-80,r28_sta,100,,0,0
289302,0,-49,-82,r28_att,100,music/skill/m_atc.ogg,0,0
289303,0,0,0,0,100,,0,0
289304,0,-33,-81,r28_hur,100,music/skill/m_hit.ogg,0,0
289305,0,0,0,0,100,,0,0
289306,0,-96,-86,r28_die,100,music/skill/m_death.ogg,0,0
289307,0,0,0,0,100,,0,0
289311,0,-28,-88,r28_mag,100,,0,0
289312,0,0,0,0,100,,0,0
289400,0,-30,-96,r4_sta,100,,0,0
289402,0,-31,-98,r4_att,100,music/skill/m_atc.ogg,0,0
289403,0,0,0,0,100,,0,0
289404,0,-48,-96,r4_hur,100,music/skill/m_hit.ogg,0,0
289405,0,0,0,0,100,,0,0
289406,0,-100,-96,r4_die,100,music/skill/m_death.ogg,0,0
289407,0,0,0,0,100,,0,0
289411,0,-31,-96,r4_mag,100,,0,0
289412,0,0,0,0,100,,0,0
289500,0,-41,-98,yg14_sta,100,,0,0
289502,0,-40,-165,yg14_att,100,music/skill/m_atc.ogg,0,0
289503,0,0,0,0,100,,0,0
289504,0,-69,-102,yg14_hur,100,music/skill/m_hit.ogg,0,0
289505,0,0,0,0,100,,0,0
289506,0,-159,-106,yg14_die,100,music/skill/m_death.ogg,0,0
289507,0,0,0,0,100,,0,0
289511,0,-41,-171,yg14_mag,100,,0,0
289512,0,0,0,0,100,,0,0
289600,0,-32,-96,r11_sta,100,,0,0
289602,0,-32,-96,r11_att,100,music/skill/m_atc.ogg,0,0
289603,0,0,0,0,100,,0,0
289604,0,-42,-95,r11_hur,100,music/skill/m_hit.ogg,0,0
289605,0,0,0,0,100,,0,0
289606,0,-98,-98,r11_die,100,music/skill/m_death.ogg,0,0
289607,0,0,0,0,100,,0,0
289611,0,-33,-96,r11_mag,100,,0,0
289612,0,0,0,0,100,,0,0
289700,0,-39,-79,n17_sta,100,,0,0
289702,0,-39,-79,n17_att,100,music/skill/m_atc.ogg,0,0
289703,0,0,0,0,100,,0,0
289704,0,-69,-79,n17_hur,100,music/skill/m_hit.ogg,0,0
289705,0,0,0,0,100,,0,0
289706,0,-143,-95,n17_die,100,music/skill/m_death.ogg,0,0
289707,0,0,0,0,100,,0,0
289711,0,-39,-79,n17_mag,100,,0,0
289712,0,0,0,0,100,,0,0
289800,0,-47,-127,c24_sta,100,,0,0
289802,0,-77,-156,c24_att,100,music/skill/m_atc.ogg,0,0
289803,0,0,0,0,100,,0,0
289804,0,-105,-127,c24_hur,100,music/skill/m_hit.ogg,0,0
289805,0,0,0,0,100,,0,0
289806,0,-194,-132,c24_die,100,music/skill/m_death.ogg,0,0
289807,0,0,0,0,100,,0,0
289811,0,-47,-141,c24_mag,100,,0,0
289812,0,0,0,0,100,,0,0
289900,0,-44,-99,r6_sta,100,,0,0
289902,0,-78,-102,r6_att,100,music/skill/m_atc.ogg,0,0
289903,0,0,0,0,100,,0,0
289904,0,-66,-100,r6_hur,100,music/skill/m_hit.ogg,0,0
289905,0,0,0,0,100,,0,0
289906,0,-119,-111,r6_die,100,music/skill/m_death.ogg,0,0
289907,0,0,0,0,100,,0,0
289911,0,-83,-102,r6_mag,100,,0,0
289912,0,0,0,0,100,,0,0
290000,0,-32,-105,g7_sta,100,,0,0
290002,0,-31,-119,g7_att,100,music/skill/m_atc.ogg,0,0
290003,0,0,0,0,100,,0,0
290004,0,-59,-113,g7_hur,100,music/skill/m_hit.ogg,0,0
290005,0,0,0,0,100,,0,0
290006,0,-190,-117,g7_die,100,music/skill/m_death.ogg,0,0
290007,0,0,0,0,100,,0,0
290011,0,-31,-119,g7_mag,100,,0,0
290012,0,0,0,0,100,,0,0
290100,0,-29,-129,g17_sta,100,,0,0
290102,0,-63,-150,g17_att,100,music/skill/m_atc.ogg,0,0
290103,0,0,0,0,100,,0,0
290104,0,-83,-128,g17_hur,100,music/skill/m_hit.ogg,0,0
290105,0,0,0,0,100,,0,0
290106,0,-244,-128,g17_die,100,music/skill/m_death.ogg,0,0
290107,0,0,0,0,100,,0,0
290111,0,-27,-149,g17_mag,100,,0,0
290112,0,0,0,0,100,,0,0
290200,0,-29,-129,g17_sta,100,,0,0
290202,0,-63,-150,g17_att,100,music/skill/m_atc.ogg,0,0
290203,0,0,0,0,100,,0,0
290204,0,-83,-128,g17_hur,100,music/skill/m_hit.ogg,0,0
290205,0,0,0,0,100,,0,0
290206,0,-244,-128,g17_die,100,music/skill/m_death.ogg,0,0
290207,0,0,0,0,100,,0,0
290211,0,-27,-149,g17_mag,100,,0,0
290212,0,0,0,0,100,,0,0
290300,0,-40,-92,s25_sta,100,,0,0
290302,0,-38,-92,s25_att,100,music/skill/m_atc.ogg,0,0
290303,0,0,0,0,100,,0,0
290304,0,-53,-94,s25_hur,100,music/skill/m_hit.ogg,0,0
290305,0,0,0,0,100,,0,0
290306,0,-150,-109,s25_die,100,music/skill/m_death.ogg,0,0
290307,0,0,0,0,100,,0,0
290311,0,-38,-117,s25_mag,100,,0,0
290312,0,0,0,0,100,,0,0
290400,0,-47,-53,y19_sta,100,,0,0
290402,0,-47,-56,y19_att,100,music/skill/m_atc.ogg,0,0
290403,0,0,0,0,100,,0,0
290404,0,-51,-63,y19_hur,100,music/skill/m_hit.ogg,0,0
290405,0,0,0,0,100,,0,0
290406,0,-131,-86,y19_die,100,music/skill/m_death.ogg,0,0
290407,0,0,0,0,100,,0,0
290411,0,-47,-106,y19_mag,100,,0,0
290412,0,0,0,0,100,,0,0
290500,0,-36,-81,n21_sta,100,,0,0
290502,0,-36,-196,n21_att,100,music/skill/m_atc.ogg,0,0
290503,0,0,0,0,100,,0,0
290504,0,-59,-85,n21_hur,100,music/skill/m_hit.ogg,0,0
290505,0,0,0,0,100,,0,0
290506,0,-124,-95,n21_die,100,music/skill/m_death.ogg,0,0
290507,0,0,0,0,100,,0,0
290511,0,-36,-81,n21_mag,100,,0,0
290512,0,0,0,0,100,,0,0
290600,0,-38,-85,r15_sta,100,,0,0
290602,0,-38,-85,r15_att,100,music/skill/m_atc.ogg,0,0
290603,0,0,0,0,100,,0,0
290604,0,-42,-85,r15_hur,100,music/skill/m_hit.ogg,0,0
290605,0,0,0,0,100,,0,0
290606,0,-119,-94,r15_die,100,music/skill/m_death.ogg,0,0
290607,0,0,0,0,100,,0,0
290611,0,-38,-91,r15_mag,100,,0,0
290612,0,0,0,0,100,,0,0
290700,0,-44,-99,r6_sta,100,,0,0
290702,0,-78,-102,r6_att,100,music/skill/m_atc.ogg,0,0
290703,0,0,0,0,100,,0,0
290704,0,-66,-100,r6_hur,100,music/skill/m_hit.ogg,0,0
290705,0,0,0,0,100,,0,0
290706,0,-119,-111,r6_die,100,music/skill/m_death.ogg,0,0
290707,0,0,0,0,100,,0,0
290711,0,-83,-102,r6_mag,100,,0,0
290712,0,0,0,0,100,,0,0
290800,0,-44,-99,r6_sta,100,,0,0
290802,0,-78,-102,r6_att,100,music/skill/m_atc.ogg,0,0
290803,0,0,0,0,100,,0,0
290804,0,-66,-100,r6_hur,100,music/skill/m_hit.ogg,0,0
290805,0,0,0,0,100,,0,0
290806,0,-119,-111,r6_die,100,music/skill/m_death.ogg,0,0
290807,0,0,0,0,100,,0,0
290811,0,-83,-102,r6_mag,100,,0,0
290812,0,0,0,0,100,,0,0
290900,0,-44,-99,r6_sta,100,,0,0
290902,0,-78,-102,r6_att,100,music/skill/m_atc.ogg,0,0
290903,0,0,0,0,100,,0,0
290904,0,-66,-100,r6_hur,100,music/skill/m_hit.ogg,0,0
290905,0,0,0,0,100,,0,0
290906,0,-119,-111,r6_die,100,music/skill/m_death.ogg,0,0
290907,0,0,0,0,100,,0,0
290911,0,-83,-102,r6_mag,100,,0,0
290912,0,0,0,0,100,,0,0
291000,0,-44,-99,r6_sta,100,,0,0
291002,0,-78,-102,r6_att,100,music/skill/m_atc.ogg,0,0
291003,0,0,0,0,100,,0,0
291004,0,-66,-100,r6_hur,100,music/skill/m_hit.ogg,0,0
291005,0,0,0,0,100,,0,0
291006,0,-119,-111,r6_die,100,music/skill/m_death.ogg,0,0
291007,0,0,0,0,100,,0,0
291011,0,-83,-102,r6_mag,100,,0,0
291012,0,0,0,0,100,,0,0
291100,0,-44,-99,r6_sta,100,,0,0
291102,0,-78,-102,r6_att,100,music/skill/m_atc.ogg,0,0
291103,0,0,0,0,100,,0,0
291104,0,-66,-100,r6_hur,100,music/skill/m_hit.ogg,0,0
291105,0,0,0,0,100,,0,0
291106,0,-119,-111,r6_die,100,music/skill/m_death.ogg,0,0
291107,0,0,0,0,100,,0,0
291111,0,-83,-102,r6_mag,100,,0,0
291112,0,0,0,0,100,,0,0
291200,0,-32,-87,r16_sta,100,,0,0
291202,0,-73,-112,r16_att,100,music/skill/m_atc.ogg,0,0
